Page,X,Y,RawText,InterpretedCabin
28,2621,1830,|,
28,745,1882,po,
28,2450,1882,frczhcfc.2Pc_[pc.arc,2c
28,3088,1882,|,
28,745,1939,|,
28,876,1939,TC,
28,1054,1939,Cscsgpcfspcspec,cscsgpcfspcspec
28,1567,1939,|,
28,1739,1943,TT,
28,2535,1939,PPC,ppc
28,1146,1999,G07:,
28,446,2052,po,
28,1742,2052,rcs,rcs
28,2453,2052,|,
28,2618,2052,sca,
28,2914,2052,[oP,
28,2980,2052,CaP,
28,150,2108,poe,
28,419,2108,|,
28,450,2112,rcp,rcp
28,2710,2108,fercspC_[ePC.5PC,5c
28,3099,2108,|,
28,150,2165,|,
28,255,2165,v7,
28,439,2165,|,
28,450,2169,rca,rca
28,2454,2165,forcrapc,forcrapc
28,2691,2165,|,
28,1142,2221,po,
28,1839,2221,ercrapc,ercrapc
28,2060,2225,[CPC,[cpc
28,2899,2221,[CAP,
28,940,2282,pT,
28,1765,2278,csr,
28,2246,2278,fppcizpec,fppcizpec
28,2466,2282,fT,
28,150,2334,|,
28,242,2334,seo,
28,446,2334,|,
28,597,2334,CT,
28,854,2334,ifr,
28,1124,2334,fapczec,fapczec
28,1361,2338,||,
28,2315,2334,arcsec,arcsec
28,154,1434,964,
28,154,1547,366,
28,749,1604,rt,
28,749,1660,a,
28,150,1686,869,
28,749,1717,a,
28,749,1773,a,
28,749,1830,a,
29,152,104,Camp,
29,259,104,Mather,
29,380,104,2026,
29,470,104,Waiting,
29,604,104,List,
29,153,217,Find,
29,228,213,your,
29,306,213,waiting,
29,433,217,list,
29,490,217,number.,
29,634,217,Count,
29,743,217,number,
29,877,217,of,
29,916,217,families,
29,1054,217,above,
29,1158,223,you,
29,1227,217,requesting,
29,1406,223,same,
29,1502,217,week(s),
29,1639,217,/,
29,1660,217,cabin,
29,1758,217,size(s).,
29,188,370,Waiting,
29,334,370,List#,
29,458,374,May31-June3,
29,755,374,June3-6,
29,946,374,June7-13,
29,1152,374,June14-20,
29,1367,374,June21-27,
29,1582,374,June28-July4,
29,1860,374,July5-11,
29,2066,374,July12-18,
29,2266,374,July19-25,
29,2472,374,July,
29,2549,374,26-Aug1,
29,2728,370,Aug,
29,2796,374,2-8,
29,2934,370,Aug,
29,3005,374,9-15,
29,150,413,poset,
29,419,413,|,
29,450,417,farce,farce
29,2921,413,fa,
29,2980,413,ca,
29,3059,413,c|,
29,150,470,|,
29,242,470,sez,
29,446,470,|,
29,604,470,CT,
29,847,470,Cds,
29,1130,470,fapciapc,fapciapc
29,1348,470,|apc.spc,|apc.spc
29,1565,470,|,
29,1743,474,|,
29,1986,474,|,
29,2289,474,|,
29,150,526,poses,
29,450,530,|,
29,2052,526,srcsrc,srcsrc
29,2473,526,dC,
29,2921,526,[PCP,[pcp
29,3092,526,|,
29,150,583,|,
29,242,583,see,
29,450,587,|,
29,1124,583,fsczpc,fsczpc
29,1348,583,|spcizpc,|spcizpc
29,1565,583,|,
29,1736,587,|,
29,1980,587,|,
29,2250,583,seczpc,seczpc
29,2466,587,||,
29,150,639,pes,
29,419,639,|,
29,450,643,frp,
29,2921,639,farc2P,farc2p
29,3079,639,|,
29,150,696,pes,
29,450,700,|,
29,749,700,aPC,apc
29,2454,696,farcarc,farcarc
29,2710,696,farcarc,farcarc
29,2915,696,|,
29,150,752,pez,
29,433,752,|,
29,450,756,arcs,arcs
29,2710,752,farcspc_[aPC.5PC,5c
29,3099,752,|,
29,154,813,a,
29,755,813,GG,
29,1150,809,GO,
29,1367,809,C00,
29,1861,813,GG,
29,2473,813,OG,
29,150,865,|,
29,242,865,seo,
29,433,865,|,
29,630,865,Tapco,tapco
29,1348,865,|,
29,1558,865,fapcopc,fapcopc
29,1854,865,||,
29,2552,865,CPC,cpc
29,150,922,|,
29,248,922,sso,
29,446,922,|,
29,597,922,CT,
29,992,922,pcp,pcp
29,1361,926,|,
29,2026,922,ispcapc,ispcapc
29,2260,926,||,
29,150,978,pst,
29,450,982,|,
29,1348,978,ertsszpec,
29,1576,978,fT,
29,1986,978,Titec,
29,2466,982,||,
29,2961,978,PTS.3PC,3c
29,150,1035,ps2,
29,450,1039,|,
29,2717,1035,srtsscrc,srtsscrc
29,2921,1035,|,
29,150,1091,|,
29,248,1091,ss,
29,419,1091,|,
29,597,1095,CT,
29,1130,1091,apcopts,apcopts
29,1348,1091,|,
29,1565,1091,fapcepts,fapcepts
29,1809,1091,fapciepts,fapciepts
29,2059,1091,|,
29,2184,1095,|,
29,2388,1095,|,
29,2618,1095,|,
29,150,1148,|,
29,248,1148,soa,
29,446,1148,|,
29,597,1148,CT,
29,847,1148,Cds,
29,1130,1148,fapciepc,fapciepc
29,1354,1148,|,
29,1493,1152,|,
29,1723,1148,sfc,
29,2052,1148,|,
29,2060,1152,|||,
29,150,1204,pss,
29,450,1208,|,
29,2710,1204,farczrc,farczrc
29,150,1261,pe,
29,450,1265,Tare,
29,2717,1261,dacs,
29,2921,1261,[aPC5PC,5c
29,3092,1261,|,
29,150,1317,ps7,
29,433,1317,|,
29,450,1321,fcc,
29,2875,1317,_[eP,
29,2980,1317,cP,
29,3053,1317,TS,
29,3099,1317,|,
29,150,1374,|,
29,242,1374,se,
29,450,1374,TT,
29,887,1374,pcp,pcp
29,1146,1378,||,
29,2315,1374,arch,arch
29,2921,1374,[a,
29,2980,1374,c5PC,5c
29,3099,1374,|,
29,150,1430,|,
29,248,1430,sg,
29,413,1430,|,
29,591,1430,CT,
29,847,1430,Cdr,
29,1130,1430,fapcsec,fapcsec
29,1341,1430,|,
29,1558,1430,fapcapc,fapcapc
29,1815,1430,|,
29,1986,1434,|,
29,2289,1434,|,
29,150,1487,|,
29,242,1487,tooo,
29,426,1487,|,
29,450,1491,forces,forces
29,2454,1487,forccrts,forccrts
29,2697,1487,|,
29,2849,1487,|,
29,150,1543,|,
29,235,1543,toon,
29,446,1543,|,
29,630,1543,Tipp,
29,1146,1543,||,
29,1934,1543,farce,farce
29,2710,1543,farcrc,farcrc
29,2929,1547,|,
29,150,1600,|,
29,242,1600,toon,
29,439,1600,|,
29,450,1604,Cac,
29,1657,1600,apcfarcarc,apcfarcarc
29,2046,1600,|apcapc,|apcapc
29,2256,1600,|,
29,2388,1600,|,
29,2618,1600,|,
29,2855,1600,|,
29,150,1656,|,
29,242,1656,tos,
29,426,1656,|,
29,597,1656,CT,
29,966,1656,fers,
29,1341,1656,|,
29,1558,1656,fzpcapcfarc.spec_,fzpcapcfarc.spec_
29,2046,1656,|,
29,2190,1660,|,
29,2388,1660,|,
29,2618,1660,|,
29,150,1713,|,
29,242,1713,toa,
29,433,1713,|,
29,450,1717,fect,
29,2460,1713,|,
29,150,1769,|,
29,235,1769,tos,
29,419,1769,|,
29,604,1769,Cidcropc,cidcropc
29,940,1769,||,
29,150,1826,|,
29,242,1826,toe,
29,426,1826,|,
29,1282,1826,orcs,orcs
29,2355,1830,|,
29,150,1882,|,
29,242,1882,tom,
29,433,1882,|,
29,450,1886,rcp,rcp
29,2460,1882,|,
29,150,1939,|,
29,242,1939,tos,
29,426,1939,|,
29,630,1943,TC,
29,1315,1939,cer,
29,1841,1939,fapcrc,fapcrc
29,2046,1939,|,
29,2184,1943,|,
29,2447,1939,dapciorc,dapciorc
29,2723,1943,||,
29,150,1995,|,
29,235,1995,tooo,
29,419,1995,|,
29,610,1995,Cidrcszpc,cidrcszpc
29,940,1995,||,
29,150,2052,|,
29,235,2052,toro,
29,446,2052,|,
29,597,2052,CT,
29,847,2052,Cds,
29,1130,2052,fapczpc,fapczpc
29,1354,2052,|,
29,1493,2052,TE,
29,1986,2056,|,
29,2427,2052,sfscgpc,sfscgpc
29,2723,2056,||,
29,150,2108,|,
29,235,2108,torn,
29,433,2108,|,
29,597,2112,CT,
29,1841,2108,fercsrc_orcisrc_fepcsec,fercsrc_orcisrc_fepcsec
29,2454,2108,|,
29,2618,2112,|,
29,2849,2112,|,
29,150,2165,p,
29,235,2165,tora,
29,433,2165,|,
29,450,2169,scar,
29,2250,2165,[5c,
29,2342,2165,aPC,apc
29,2454,2165,|opcapc,|opcapc
29,2691,2165,||,
29,150,2221,|,
29,235,2221,tors,
29,419,2221,|,
29,597,2221,CT,
29,847,2221,Cfo,
29,1130,2221,[apcepts,[apcepts
29,1354,2221,|,
29,1493,2225,|,
29,1743,2225,ET,
29,2704,2221,farccrts,farccrts
29,2928,2221,||,
29,150,2278,|,
29,235,2278,tora,
29,433,2278,|,
29,841,2278,pcp,pcp
29,1361,2282,|,
29,1953,2278,Cd,
29,2144,2278,apc,apc
29,2243,2278,fapcapc,fapcapc
29,2460,2278,|,
29,2618,2282,||,
29,150,2334,|,
29,235,2334,tos,
29,426,2334,|,
29,597,2334,CT,
29,999,2334,cape,
29,1348,2334,farcarpc,farcarpc
29,1576,2334,||,
29,2052,2334,spccapc,spccapc
29,2260,2334,||,
29,2625,2338,|,
30,152,104,Camp,
30,259,104,Mather,
30,380,104,2026,
30,470,104,Waiting,
30,604,104,List,
30,153,217,Find,
30,228,213,your,
30,306,213,waiting,
30,433,217,list,
30,490,217,number.,
30,634,217,Count,
30,743,217,number,
30,877,217,of,
30,916,217,families,
30,1054,217,above,
30,1158,223,you,
30,1227,217,requesting,
30,1406,223,same,
30,1502,217,week(s),
30,1639,217,/,
30,1660,217,cabin,
30,1758,217,size(s).,
30,188,370,Waiting,
30,334,370,List#,
30,458,374,May31-June3,
30,755,374,June3-6,
30,946,374,June7-13,
30,1152,374,June14-20,
30,1367,374,June21-27,
30,1582,374,June28-July4,
30,1860,374,July5-11,
30,2066,374,July12-18,
30,2266,374,July19-25,
30,2472,374,July,
30,2549,374,26-Aug1,
30,2728,370,Aug,
30,2796,374,2-8,
30,2934,370,Aug,
30,3005,374,9-15,
30,150,413,|,
30,235,413,tore,
30,426,413,|,
30,450,417,farce,farce
30,2921,413,fa,
30,2980,413,ca,
30,3059,413,c,
30,3099,413,|,
30,150,470,|,
30,235,470,torr,
30,426,470,|,
30,847,470,csp,
30,1361,474,|,
30,1723,470,Cidrcgrc_fapcspc,cidrcgrc_fapcspc
30,2256,470,|,
30,2388,474,|,
30,2618,474,|,
30,150,526,|,
30,235,526,tore,
30,387,526,=|,
30,604,526,Cid,
30,926,526,|epciapcepcapc,|epciapcepcapc
30,1348,526,|,
30,1493,530,|,
30,1716,526,CT,
30,1986,530,|,
30,150,583,|,
30,235,583,toro,
30,450,587,|,
30,2059,583,resszhc,
30,2355,587,|,
30,150,639,|,
30,248,639,ovo,
30,426,639,|,
30,926,639,dca,
30,1565,639,fapcapcarcarc,fapcapcarcarc
30,2052,639,|,
30,2190,643,|,
30,2388,643,|,
30,2618,643,|,
30,150,696,|,
30,235,696,torn,
30,433,696,|,
30,604,696,CCT,
30,788,696,Css,
30,1130,696,fspciepc,fspciepc
30,1354,696,|,
30,1493,700,|,
30,1743,700,|,
30,1986,700,|,
30,150,752,|,
30,235,752,tora,
30,439,752,|,
30,617,752,Cd@rc5pc,5c
30,913,752,_|opcispc_[epcspc,_|opcispc_[epcspc
30,1348,752,|,
30,1493,756,|,
30,1743,756,|,
30,1986,756,|,
30,150,809,|,
30,235,809,tors,
30,433,809,|,
30,450,813,aPC,apc
30,2460,809,arch,arch
30,2717,809,daciarc,daciarc
30,2915,809,||,
30,150,865,|,
30,235,865,tora,
30,426,865,|,
30,610,865,Ciddrcropc,ciddrcropc
30,933,865,|,
30,1045,865,CT,
30,1196,865,CTC,
30,1473,865,Ciscoe,
30,1854,865,||,
30,2533,865,PPC,ppc
30,150,922,|,
30,235,922,tors,
30,433,922,|,
30,630,926,TC,
30,1348,922,orcisrc,orcisrc
30,1576,922,fT,
30,2329,922,PSPC,pspc
30,2915,922,[oP,
30,2980,922,CEP,
30,3099,922,|,
30,150,978,|,
30,235,978,toe,
30,426,978,|,
30,450,982,cape,
30,2454,978,farczrc,farczrc
30,2684,978,arcsec,arcsec
30,2921,978,[|,
30,150,1035,|,
30,235,1035,torr,
30,446,1035,|,
30,610,1035,ids,
30,940,1035,||,
30,1335,1035,dapcispc,dapcispc
30,1576,1039,||,
30,150,1091,|,
30,235,1091,tore,
30,426,1091,|,
30,610,1091,Ciscspc,ciscspc
30,940,1091,||,
30,1146,1095,rcs,rcs
30,2684,1091,|,
30,2849,1091,SCEPC,scepc
30,150,1148,|,
30,235,1148,top,
30,433,1148,|,
30,450,1152,ceca,
30,2980,1148,CAPC,capc
30,150,1204,|,
30,248,1204,oso,
30,426,1204,|,
30,597,1208,CT,
30,1565,1204,etserts,
30,1841,1204,fortsepts|,
30,2177,1208,|,
30,2447,1204,"feptssepts,",
30,2704,1204,|,
30,2849,1208,|,
30,150,1261,|,
30,261,1261,tost,
30,426,1261,|,
30,597,1261,CT,
30,1321,1261,fers,
30,2046,1261,farcizhc_fapcsec,farcizhc_fapcsec
30,2454,1261,|,
30,2618,1265,|,
30,2849,1265,|,
30,150,1317,|,
30,235,1317,toa,
30,433,1317,|,
30,604,1321,CT,
30,1565,1317,etserts,
30,1841,1317,fortsepts|,
30,2177,1321,|,
30,2447,1317,"fertssepts,",
30,2704,1317,|,
30,2849,1321,|,
30,150,1374,|,
30,235,1374,toss,
30,450,1378,|,
30,749,1378,aah,
30,2717,1374,daca,
30,2921,1374,[aPcaPC,[apcapc
30,3099,1374,|,
30,150,1430,|,
30,235,1430,toa,
30,433,1430,|,
30,597,1434,CT,
30,1841,1430,fercerc_ercierc_fepcepc,fercerc_ercierc_fepcepc
30,2454,1430,|,
30,2618,1434,|,
30,2855,1434,|,
30,150,1487,|,
30,235,1487,toss,
30,426,1487,|,
30,450,1491,arch,arch
30,2046,1487,|,
30,2250,1487,fac,
30,2348,1487,zpc,zpc
30,2447,1487,fapc.spc,fapc.spc
30,2691,1487,||,
30,150,1543,|,
30,235,1543,tose,
30,426,1543,|,
30,630,1543,TT,
30,1144,1543,pcizpc,pcizpc
30,1348,1543,|arciarc,|arciarc
30,1565,1543,[apcapc,[apcapc
30,1809,1543,|,
30,1986,1547,|,
30,2289,1547,|,
30,150,1600,|,
30,248,1600,037,
30,446,1600,fapcsspc,fapcsspc
30,696,1600,|,
30,913,1600,dapcizpc_apcspc,dapcizpc_apcspc
30,1354,1600,|,
30,1493,1604,|,
30,1743,1600,||,
30,150,1656,|,
30,235,1656,tose,
30,426,1656,|,
30,604,1656,CT,
30,841,1656,CT,
30,1111,1656,Cfetsepts,
30,1354,1656,|,
30,1558,1656,"feptsertsferts,epts|",
30,2177,1660,|,
30,2388,1660,|,
30,2618,1660,|,
30,150,1713,|,
30,248,1713,oso,
30,433,1713,|,
30,597,1713,CT,
30,847,1713,CT,
30,1111,1713,sepcepc,sepcepc
30,1354,1713,opcispc,opcispc
30,1565,1713,|,
30,1736,1717,|,
30,1986,1717,|,
30,2552,1713,CPC,cpc
30,150,1769,|,
30,261,1769,toan,
30,419,1769,|,
30,624,1769,Cidzrcapc_japc.apc_fapcaec,cidzrcapc_japc.apc_fapcaec
30,1348,1769,|,
30,1493,1773,|,
30,1743,1769,||,
30,150,1826,|,
30,261,1826,toan,
30,426,1826,|,
30,1051,1826,rcs,rcs
30,1841,1826,forcssrc,forcssrc
30,2052,1826,|,
30,2177,1830,|,
30,2447,1826,fercpc,fercpc
30,2691,1826,|,
30,2849,1830,|,
30,150,1882,|,
30,235,1882,toa,
30,450,1886,farce,farce
30,2684,1882,|,
30,150,1939,|,
30,235,1939,toss,
30,450,1943,|,
30,1881,1939,PC,pc
30,2460,1939,arc,arc
30,2546,1939,srC,src
30,2710,1939,farcisrc,farcisrc
30,2915,1939,||,
30,150,1995,|,
30,235,1995,toa,
30,426,1995,|,
30,597,1995,CCT,
30,847,1995,Caco,
30,1130,1995,fapcepc,fapcepc
30,1354,1995,|,
30,1493,1999,|,
30,1576,1999,Ears,
30,150,2052,|,
30,235,2052,toss,
30,450,2056,||,
30,1124,2052,epctpc,epctpc
30,1361,2056,|,
30,2342,2052,ChCP,
30,2980,2052,C.APC,c.apc
30,150,2108,|,
30,235,2108,toa,
30,439,2108,fapcapcjapc.apc,fapcapcjapc.apc
30,933,2108,|,
30,1137,2108,"fapcspc,","fapcspc,"
30,1348,2108,|,
30,1361,2112,|,
30,150,2165,|,
30,248,2165,oar,
30,433,2165,|,
30,597,2165,CT,
30,841,2165,CT,
30,1065,2165,eters,
30,1361,2169,||,
30,150,2221,|,
30,235,2221,tos,
30,433,2221,|,
30,1032,2221,farce,farce
30,1841,2221,farcgrc_|apcsec,farcgrc_|apcsec
30,2250,2221,[|,
30,2388,2225,|,
30,2618,2225,|,
30,150,2278,|,
30,235,2278,ton,
30,446,2278,|,
30,624,2278,Cidrc3pC_Japc.spc_fapcapc,3c
30,1348,2278,|,
30,1493,2282,|,
30,1743,2282,|,
30,1986,2282,|,
30,150,2334,|,
30,235,2334,too,
30,446,2334,|,
30,1045,2334,score,
31,152,104,Camp,
31,259,104,Mather,
31,380,104,2026,
31,470,104,Waiting,
31,604,104,List,
31,153,217,Find,
31,228,213,your,
31,306,213,waiting,
31,433,217,list,
31,490,217,number.,
31,634,217,Count,
31,743,217,number,
31,877,217,of,
31,916,217,families,
31,1054,217,above,
31,1158,223,you,
31,1227,217,requesting,
31,1406,223,same,
31,1502,217,week(s),
31,1638,217,/,
31,1660,217,cabin,
31,1758,217,size(s).,
31,188,370,Waiting,
31,334,370,List#,
31,458,374,May31-June3,
31,755,374,June3-6,
31,946,374,June7-13,
31,1152,374,June14-20,
31,1367,374,June21-27,
31,1582,374,June28-July4,
31,1860,374,July5-11,
31,2066,374,July12-18,
31,2266,374,July19-25,
31,2472,374,July,
31,2549,374,26-Aug1,
31,2728,370,Aug,
31,2796,374,2-8,
31,2934,370,Aug,
31,3005,374,9-15,
31,150,386,Pr,
31,450,386,||,
31,932,386,farce,farce
31,1136,386,apcapc,apcapc
31,1348,386,|,
31,1493,386,||,
31,2062,386,rcs,rcs
31,2258,386,|,
31,2394,417,|,
31,150,443,aoe,
31,532,443,SOS~*~<“~*~idSC“<~‘~*‘idi,
31,1000,443,gr,
31,1204,443,SSC*dYSC*‘“‘C™*#sdSPOIS,
31,1807,443,CdS,
31,2062,443,|,
31,2060,474,CPSCOCC*iSC“‘CNCSCYLC#NNC#”,
31,150,499,[4058,
31,447,499,fppozp—ippozec,
31,932,499,|,
31,1042,499,—siapozpo,
31,1340,499,=P,
31,1361,530,CSSCCSCSC~‘“iRSSC*C‘iSNNNNUYS,
31,2368,499,Ww,
31,2411,499,~SsPSS—SSSid,
31,150,556,[4054,
31,439,556,fapcapc_fapcaec,fapcapc_fapcaec
31,940,556,|,
31,1068,587,|,
31,1272,556,iP,
31,1476,556,Cd,
31,1688,556,SCSCisSC‘“‘iTSSCisS,
31,2377,556,Cr,
31,2598,556,CdS,
31,150,612,SE,
31,320,643,a,
31,456,643,OO,
31,949,643,OO,
31,1833,612,S00,
31,2283,612,So,
31,940,700,erred,
31,2066,669,CSdSC,
31,2372,700,SCCSCSSC‘“‘“‘(#SSOC*™S,
31,1146,756,sas,
31,1361,813,area,
31,2054,782,fare,
31,2147,782,aec_farcarc,aec_farcarc
31,2462,782,[SCY,
31,2768,782,SSCidCOCS*”,
31,1357,838,_Teses,
31,1854,838,|),
31,2164,838,OCSCid,
31,2564,838,TS,
31,2725,838,oS,
31,1361,926,ieee,
31,2045,895,|,
31,2156,926,_—ierosecfercsrc,_—ierosecfercsrc
31,2691,895,||,
31,2997,895,OCS,
31,1361,982,a,
31,1722,982,Ca,
31,2060,982,Coo,
31,1361,1039,[rear,
31,2037,1008,|,
31,2156,1008,—=*isroapc,—=*isroapc
31,2453,1008,scare,
31,2717,1008,|,
31,2853,1008,SCidT,
31,2972,1008,OCS,
31,1576,1095,errors,
31,940,1121,feces,
31,1361,1121,|,
31,1361,1152,SCSC~—tiSSSC—<‘irSS~dSCSCSCSC*i,
31,2534,1121,PTS,
31,2695,1121,SPT,
31,150,1177,[4065,
31,592,1177,SSCi,
31,804,1208,a,
31,949,1177,woo,
31,1476,1177,CdCiCSd,
31,2164,1177,dice,
31,154,1265,pa05SSC~dSCSSCiPcze,pa05ssc~dscsscipcze
31,1136,1234,|,
31,1255,1265,CCSCSC~‘iSSC‘(‘“‘*S*t*sSSCSC~‘iSC“‘(SNSSNCSSCS*dYSC*i,
31,2963,1234,PP,
31,154,1321,9067,
31,2521,1290,ee,
31,2819,1290,SP,
31,2921,1290,Jor,
31,3014,1290,SPC,spc
31,150,1347,pas,
31,450,1378,"SSC—~SC(ti‘“‘“RSSC“‘“RNNNC#C“‘#CSNSC*dSSCNNW""",
31,1935,1347,=i,
31,2156,1347,PO,
31,2258,1347,faPOSPCapcarc,fapospcapcarc
31,2700,1347,|,
31,150,1403,[4069,
31,583,1403,SSSC*i,
31,804,1403,BHC,
31,949,1403,POPC,popc
31,1144,1403,fpposPo,
31,1450,1403,CP,
31,1697,1403,CSCiCC‘idSC,
31,2122,1403,(ST,
31,2351,1403,TCCUCCSC‘iSSC“(C(SSdL,
31,2989,1403,OC”,
