767,,,"4PC,6PC","4PC,6PC",,"4PC,6PC",,,,,,
768,,"3PC,4PC","3PC,4PC","3PC,4PC",,,,,,,,
769,,,,,,"6PTS,6PTS",,,"6PTS,6PTS","6PTS,6PTS",,
770,,,,,,,"6PC,6PC","6PC,6PC","6PC,6PC",,,
Waiting List #,May 31 - June 3,June 3 - 6,June 7-13,June 14-20,June 21-27,June 28-July 4,July 5-11,July 12-18,July 19-25,July 26-Aug 1,Aug 2-8,Aug 9-15
771,,,,"3PC,3PC",,"3PC,3PC","3PC,3PC",,,,,
772,,,,,,,,,,"6PC,6PC","6PC,6PC","6PC,6PC"
773,,,,,,,,,,,"4PC,5PC","4PC,5PC"
774,,,,,,"6PC,6PC",,"6PC,6PC",,,"6PC,6PC",
775,,"5PC,5PC",,,,,,,,,,"5PC,5PC"
776,,,"4PC,6PC",,,,,,"4PC,6PC","4PC,6PC",,
777,"3PC,4PC","3PC,4PC","3PC,4PC",,,,,,,,,
778,,,"4PC,4PC","4PC,4PC","4PC,4PC",,,,,,,
779,,,"4PC,3PC","4PC,3PC",,,,"4PC,3PC",,,,
780,,"4PC,4PC","4PC,4PC",,,,,,,,,"4PC,4PC"
781,,,"5PC,3PC","5PC,3PC",,,,,,,"5PC,3PC",
782,,,"4PC,5PC","4PC,5PC",,,,,"4PC,5PC",,,
783,,"4PC,5PC",,,,"4PC,5PC","4PC,5PC",,,,,
784,,,,,,,,"6PC,4PC","6PC,4PC","6PC,4PC",,
785,,,"4PC,4PC","4PC,4PC",,"4PC,4PC",,,,,,
786,,,,,,,,,"6PTS,6PTS","6PTS,6PTS","6PTS,6PTS",
787,,,,,,,,,,"5PC,6PC","5PC,6PC","5PC,6PC"
788,,,,"6PC,6PC",,,,"6PC,6PC","6PC,6PC",,,
789,,"4PC,6PC","4PC,6PC","4PC,6PC",,,,,,,,
790,,,,"5PC,6PC",,,,,,,,
791,,,"6PC,6PC",,,,,,,,,
792,"3PC,4PC","3PC,4PC","3PC,4PC",,,,,,,,,
793,,"3PC,4PC","3PC,4PC","3PC,4PC",,,,,,,,
794,,,,,,"6PC,5PC",,,,"6PC,5PC",,"6PC,5PC"
795,,,,,,,,,"6PTS,6PTS","6PTS,6PTS","6PTS,6PTS",
796,,,,,,"4PC,4PC",,"4PC,4PC",,,,
797,,,,,,,"6PC,5PC",,,,,
798,,,,"6PC,5PC",,"6PC,5PC",,,"6PC,5PC",,,
799,,,,,,"4PC,3PC","4PC,3PC",,,"4PC,3PC",,
800,,,,"4PC,6PC",,"4PC,6PC",,,,,,"4PC,6PC"
801,,,,,,"4PC,3PC","4PC,3PC","4PC,3PC",,,,
802,,"6PC,5PC",,,,,,,,,"6PC,5PC",
803,,,"6PC,5PC","6PC,5PC",,,,,,,"6PC,5PC",
804,,,,,,"3PC,4PC",,,,,,"3PC,4PC"
805,,,,"6PC,5PC",,,,,,,,
Waiting List #,May 31 - June 3,June 3 - 6,June 7-13,June 14-20,June 21-27,June 28-July 4,July 5-11,July 12-18,July 19-25,July 26-Aug 1,Aug 2-8,Aug 9-15
806,"4PC,2PC",,,,,"4PC,2PC",,"4PC,2PC",,,,
807,,,"3PC,4PC",,,,,,,,"3PC,4PC","3PC,4PC"
808,,,,,"6PC,3PC","6PC,3PC","6PC,3PC",,,,,
809,,,"6PC,4PC",,,,,,,,"6PC,4PC","6PC,4PC"
810,,,"3PC,6PC","3PC,6PC",,,"3PC,6PC",,,,,
811,,,,,,,,"6PC,6PC","6PC,6PC",,,
812,,,,,,,,,,,,"6PC,4PC"
813,,,,,,"6PC,5PC","6PC,5PC","6PC,5PC",,,,
814,,,"3PC,3PC",,,,,"3PC,3PC",,"3PC,3PC",,
815,,"4PC,4PC","4PC,4PC","4PC,4PC",,,,,,,,
816,,,,"6PTS,4PC",,"6PTS,4PC","6PTS,4PC",,,,,
817,"2PC,3PC","2PC,3PC",,,,,,,,,,
818,,,,,,,,,,"3PC,3PC","3PC,3PC","3PC,3PC"
819,,,"6PTS,6PTS","6PTS,6PTS",,,,,,,,
820,,,,,,"6PC,4PC",,"6PC,4PC",,,"6PC,4PC",
821,,,,,,,,,,"5PC,6PC","5PC,6PC","5PC,6PC"
822,,,,,,,"6PTS,6PTS",,,"6PTS,6PTS","6PTS,6PTS",
823,"2PC,3PC",,,"2PC,3PC",,"2PC,3PC",,,,,,
824,,,,,,,,,,,"6PC,3PC","6PC,3PC"
825,,,,,,,,"6PC,2PC","6PC,2PC","6PC,2PC",,
826,,"3PC,4PC","3PC,4PC","3PC,4PC",,,,,,,,
827,,,,,,,,,,,"4PC,6PC","4PC,6PC"
828,"3PC,4PC",,"3PC,4PC",,,"3PC,4PC",,,,,,
829,,,"4PC,4PC",,,,,,,,"4PC,4PC","4PC,4PC"
830,,,,,,,,,,"4PC,4PC","4PC,4PC","4PC,4PC"
831,,,,,,,,,,"6PTS,6PTS","6PTS,6PTS",
832,,,,,,,,,"3PC,4PC","3PC,4PC","3PC,4PC",
833,,,,"4PC,6PC","4PC,6PC","4PC,6PC",,,,,,
834,,,"5PC,6PC",,,,"5PC,6PC",,,,,"5PC,6PC"
835,,,,,,,,,,"4PC,3PC","4PC,3PC",
836,,,,,,"5PC,4PC","5PC,4PC",,,,"5PC,4PC",
837,,,,"4PC,3PC","4PC,3PC","4PC,3PC",,,,,,
838,,,,,,,,,,"6PC,5PC","6PC,5PC","6PC,5PC"
839,,,,"4PC,6PC",,"4PC,6PC","4PC,6PC",,,,,
840,,,,"4PC,4PC",,"4PC,4PC","4PC,4PC",,,,,
Waiting List #,May 31 - June 3,June 3 - 6,June 7-13,June 14-20,June 21-27,June 28-July 4,July 5-11,July 12-18,July 19-25,July 26-Aug 1,Aug 2-8,Aug 9-15
841,,,,,,,,"2PC,4PC","2PC,4PC","2PC,4PC",,
842,,,"4PC,4PC",,,,,,,,,
843,,,"3PC,4PC","3PC,4PC",,"3PC,4PC",,,,,,
844,,,,"6PC,5PC",,"6PC,5PC","6PC,5PC",,,,,
845,,"4PC,5PC","4PC,5PC",,,"4PC,5PC",,,,,,
846,,,,,"6PC,4PC",,,"6PC,4PC",,,,
847,,,"3PC,4PC","3PC,4PC",,,,,,,,
848,,,,,,,,,,,"6PC,5PC","6PC,5PC"
849,,"3PC,6PC",,"3PC,6PC",,,,,,,,"3PC,6PC"
850,,,"3PC,4PC",,,,"3PC,4PC",,,,,"3PC,4PC"
851,,,,,,"4PC,4PC","4PC,4PC","4PC,4PC",,,,
852,,,"6PTS,6PTS","6PTS,6PTS","6PTS,6PTS",,,,,,,
853,,,,,,"4PC,3PC","4PC,3PC",,,"4PC,3PC",,
854,,,,,,"4PC,4PC",,,"4PC,4PC","4PC,4PC",,
855,,"6PC,3PC","6PC,3PC","6PC,3PC",,,,,,,,
856,,,"4PC,4PC","4PC,4PC",,"4PC,4PC",,,,,,
857,,,"6PC,6PC",,"6PC,6PC",,,,,,,"6PC,6PC"
858,,,,,,,,,"4PC,4PC",,,
859,,,,"3PC,4PC","3PC,4PC",,,,,,,
860,,,,"6PC,6PC","6PC,6PC","6PC,6PC",,,,,,
861,,,,,,"5PC,6PC",,,,"5PC,6PC","5PC,6PC",
862,,,,,,"6PC,4PC","6PC,4PC",,,,,
863,,,,,,,"6PC,3PC",,,,"6PC,3PC",
864,,,,"5PC,6PC",,,"5PC,6PC",,,,,
865,,,"6PC,4PC","6PC,4PC",,,,,,"6PC,4PC",,
866,,,"6PC,5PC","6PC,5PC",,"6PC,5PC",,,,,,
867,"2PC,2PC","2PC,2PC","2PC,2PC",,,,,,,,,
868,,,"2PC,4PC","2PC,4PC",,"2PC,4PC",,,,,,
869,"4PC,3PC","4PC,3PC","4PC,3PC",,,,,,,,,
870,,,"4PC,4PC","4PC,4PC",,,,,,,,
871,,,,,,,"4PC,6PC","4PC,6PC",,,"4PC,6PC",
872,,,,,,,,,"2PC,3PC","2PC,3PC","2PC,3PC",
873,,,,"6PC,4PC",,,,"6PC,4PC",,,,
874,"2PC,3PC",,,,,,,,,,"2PC,3PC","2PC,3PC"
875,,,,,,,"6PC,4PC",,,"6PC,4PC","6PC,4PC",
Waiting List #,May 31 - June 3,June 3 - 6,June 7-13,June 14-20,June 21-27,June 28-July 4,July 5-11,July 12-18,July 19-25,July 26-Aug 1,Aug 2-8,Aug 9-15
876,,,,,,"6PTS,6PTS",,,,"6PTS,6PTS","6PTS,6PTS",
877,,,"4PC,5PC","4PC,5PC",,,"4PC,5PC",,,,,
878,,,,,,,,,,"4PC,5PC",,
879,,,,,,,,,,"5PC,4PC","5PC,4PC","5PC,4PC"
880,,,,,,"6PC,5PC",,,,"6PC,5PC","6PC,5PC",
881,,"4PC,4PC","4PC,4PC",,,,,,,,,
882,,,"4PC,4PC",,,,,"4PC,4PC",,,,
883,,,,"4PC,6PTS",,"4PC,6PTS",,,,,"4PC,6PTS",
884,,"6PC,4PC","6PC,4PC",,,,,,,"6PC,4PC",,
885,,,,"6PC,5PC",,,,,"6PC,5PC",,,"6PC,5PC"
886,,,"4PC,5PC","4PC,5PC",,"4PC,5PC",,,,,,
887,,,"3PC,3PC",,,,,,,,"3PC,3PC","3PC,3PC"
888,,,,,,"4PC,5PC","4PC,5PC","4PC,5PC",,,,
889,,,"6PTS,6PTS",,,"6PTS,6PTS",,,,,,
890,,,,"6PTS,4PC",,,"6PTS,4PC",,,,"6PTS,4PC",
891,,,,,,,,,,"4PC,4PC","4PC,4PC","4PC,4PC"
892,,"3PC,2PC","3PC,2PC","3PC,2PC",,,,,,,,
893,,,"3PC,4PC","3PC,4PC",,,,,,,,
894,,,,"3PC,3PC","3PC,3PC","3PC,3PC",,,,,,
895,,,,,"3PC,6PTS","3PC,6PTS",,,,,,"3PC,6PTS"
896,,,"5PC,6PC","5PC,6PC",,"5PC,6PC",,,,,,
897,,,"6PC,4PC","6PC,4PC",,"6PC,4PC",,,,,,
898,,,,,,,,"4PC,2PC","4PC,2PC","4PC,2PC",,
899,,,,,,,,,,"2PC,2PC","2PC,2PC","2PC,2PC"
900,,,,,,,"4PC,5PC","4PC,5PC","4PC,5PC",,,
901,,,,,,,,,"4PC,5PC","4PC,5PC",,
902,,,,,,,,,"2PC,3PC","2PC,3PC","2PC,3PC",
903,,,,,,,"4PC,6PTS",,,,,"4PC,6PTS"
904,,,"6PC,6PC","6PC,6PC",,,,"6PC,6PC",,,,
905,,"6PC,6PC","6PC,6PC","6PC,6PC",,,,,,,,
906,,,,,,,"6PC,5PC",,,,,
907,,"4PC,4PC",,,,"4PC,4PC",,"4PC,4PC",,,,
908,,,,,"5PC,4PC",,"5PC,4PC","5PC,4PC",,,,
909,,,,"6PC,5PC",,"6PC,5PC","6PC,5PC",,,,,
910,,,,,,"6PTS,6PC","6PTS,6PC",,,,,"6PTS,6PC"
Waiting List #,May 31 - June 3,June 3 - 6,June 7-13,June 14-20,June 21-27,June 28-July 4,July 5-11,July 12-18,July 19-25,July 26-Aug 1,Aug 2-8,Aug 9-15
911,,,,,,,,,"6PC,6PC",,,
912,,,,,,,,,,"6PC,6PC",,
913,,,,,,"4PC,5PC",,,"4PC,5PC","4PC,5PC",,
914,,,,"6PC,6PC",,,,,"6PC,6PC","6PC,6PC",,
915,,,,,,,,,,,"4PC,5PC","4PC,5PC"
916,,,"6PC,5PC","6PC,5PC",,,,,,,,"6PC,5PC"
917,,,"4PC,5PC","4PC,5PC",,"4PC,5PC",,,,,,
918,,,"4PC,5PC",,,,,,,,,
919,,,"6PC,4PC","6PC,4PC",,,,"6PC,4PC",,,,
920,,,"6PC,6PTS","6PC,6PTS",,,,,,"6PC,6PTS",,
921,,,,"6PC,5PC","6PC,5PC",,,,,"6PC,5PC",,
922,,,,,,"4PC,4PC",,,"4PC,4PC",,,"4PC,4PC"
923,,,,"3PC,6PTS",,,,,,,,"3PC,6PTS"
924,,,,"6PC,6PC",,"6PC,6PC",,"6PC,6PC",,,,
925,,,,,,,,,,,"4PC,4PC","4PC,4PC"
926,,,,,,"3PC,3PC","3PC,3PC",,,"3PC,3PC",,
927,,,"3PC,4PC",,,,,,,,,
928,,"6PC,6PC","6PC,6PC","6PC,6PC",,,,,,,,
929,,,,,,,,,"6PTS,4PC","6PTS,4PC","6PTS,4PC",
930,,,,"6PC,5PC",,,,,,,,
931,,,,,,,,,,"6PC,5PC",,
932,,,"6PC,5PC",,,"6PC,5PC",,,,,"6PC,5PC",
933,,"3PC,3PC","3PC,3PC",,,,,"3PC,3PC",,,,
934,,,"4PC,6PC",,,,"4PC,6PC","4PC,6PC",,,,
935,,,,,,"6PC,6PC","6PC,6PC","6PC,6PC",,,,
936,,,,,,,,,,"4PC,3PC","4PC,3PC","4PC,3PC"
937,,,,,,,,"6PC,6PC","6PC,6PC","6PC,6PC",,
938,,,,,,,,,"3PC,4PC","3PC,4PC",,"3PC,4PC"
939,,,,"4PC,4PC",,"4PC,4PC",,,,,,
940,,,,,,"4PC,3PC",,,,"4PC,3PC","4PC,3PC",
941,,"4PC,6PC","4PC,6PC",,,,,,,,,
942,,,"4PC,3PC","4PC,3PC",,"4PC,3PC",,,,,,
943,,,,,,,,,,,"4PC,6PTS",
944,,,,,,,"6PC,5PC","6PC,5PC",,,,
945,,,,,,,,,,"5PC,5PC","5PC,5PC",
Waiting List #,May 31 - June 3,June 3 - 6,June 7-13,June 14-20,June 21-27,June 28-July 4,July 5-11,July 12-18,July 19-25,July 26-Aug 1,Aug 2-8,Aug 9-15
946,,,,,,,,,,"3PC,4PC","3PC,4PC","3PC,4PC"
947,,,,,,,,,"6PC,4PC",,"6PC,4PC","6PC,4PC"
948,,,,,,,,,,"6PC,5PC",,
949,,,"4PC,4PC",,,,,,"4PC,4PC","4PC,4PC",,
950,,,"5PC,6PC","5PC,6PC",,,,,,"5PC,6PC",,
951,,,"2PC,2PC","2PC,2PC",,,,,,,,
952,,,"6PTS,6PTS",,,,,,"6PTS,6PTS",,,
953,,,,"4PC,5PC","4PC,5PC",,,,,,,"4PC,5PC"
954,,,"4PC,3PC","4PC,3PC",,"4PC,3PC",,,,,,
955,,,,,,,,,"6PC,5PC","6PC,5PC","6PC,5PC",
956,,,,,,"4PC,4PC","4PC,4PC",,,,,"4PC,4PC"
957,,,"6PTS,4PC","6PTS,4PC","6PTS,4PC",,,,,,,
958,,,"6PTS,6PTS","6PTS,6PTS",,,,,,,"6PTS,6PTS",
959,,,"3PC,3PC",,,,,,,"3PC,3PC",,"3PC,3PC"
960,,,"6PC,5PC",,"6PC,5PC",,"6PC,5PC",,,,,
961,,"3PC,2PC",,"3PC,2PC",,,,,,,,
962,,,,,,,"4PC,6PC","4PC,6PC",,"4PC,6PC",,
963,,,,,,,,,,"6PC,6PC","6PC,6PC","6PC,6PC"
964,,,"2PC,6PTS","2PC,6PTS","2PC,6PTS",,,,,,,
965,,,,"6PC,5PC","6PC,5PC",,,,,,,"6PC,5PC"
966,,"6PC,5PC","6PC,5PC","6PC,5PC",,,,,,,,
967,,,,,,"4PC,2PC",,,,"4PC,2PC",,"4PC,2PC"
968,,,,,,,,,,"4PC,2PC","4PC,2PC","4PC,2PC"
969,,,,,,,,,,"6PC,6PTS","6PC,6PTS","6PC,6PTS"
970,,,"6PC,5PC","6PC,5PC",,"6PC,5PC",,,,,,
971,,,,,,,"5PC,6PC","5PC,6PC","5PC,6PC",,,
972,,,,,,,,,,"3PC,2PC","3PC,2PC","3PC,2PC"
973,,,,"3PC,3PC","3PC,3PC",,,,,,"3PC,3PC",
974,,"4PC,6PC",,,,,,,,"4PC,6PC",,
975,,,,,,,,,"6PC,4PC",,"6PC,4PC","6PC,4PC"
976,,,,,,,,,,"6PC,5PC","6PC,5PC","6PC,5PC"
977,,,,,,,,,"6PC,4PC","6PC,4PC",,
978,,,,,,,"6PC,4PC",,,,"6PC,4PC","6PC,4PC"
979,,,,,,,,"3PC,3PC","3PC,3PC",,,
980,,,"4PC,3PC","4PC,3PC",,,,,,,"4PC,3PC",
Waiting List #,May 31 - June 3,June 3 - 6,June 7-13,June 14-20,June 21-27,June 28-July 4,July 5-11,July 12-18,July 19-25,July 26-Aug 1,Aug 2-8,Aug 9-15
981,,,,,,,,,,,"4PC,4PC","4PC,4PC"
982,,,"4PC,3PC","4PC,3PC","4PC,3PC",,,,,,,
983,,,,,,,,"3PC,6PC",,,"3PC,6PC","3PC,6PC"
984,,,,"3PC,2PC","3PC,2PC",,,,"3PC,2PC",,,
985,,,,,,,,,,,"2PC,2PC","2PC,2PC"
986,,,,,,,,,"4PC,4PC","4PC,4PC","4PC,4PC",
987,,,,,,,,,,"4PC,5PC","4PC,5PC","4PC,5PC"
988,,,,,"4PC,5PC",,,,,,,
989,,,,"4PC,6PC",,"4PC,6PC",,,,,,"4PC,6PC"
990,,,,"3PC,4PC",,,,"3PC,4PC",,,,
991,,,,,"6PTS,3PC",,,,"6PTS,3PC",,,"6PTS,3PC"
992,,,,,,,,,,,"6PTS,6PC",
993,,,,"4PC,6PTS",,"4PC,6PTS","4PC,6PTS",,,,,
994,,,"4PC,6PC","4PC,6PC",,,"4PC,6PC",,,,,
995,,,,,,,,,,,"4PC,3PC",
996,,,,,,,,,,"4PC,5PC","4PC,5PC","4PC,5PC"
997,,,,,,,,,,,"6PC,6PTS","6PC,6PTS"
998,,,"4PC,5PC",,,,,,,,"4PC,5PC","4PC,5PC"
999,,,"3PC,3PC","3PC,3PC",,"3PC,3PC",,,,,,
1000,,,,,,,,,"6PC,6PTS","6PC,6PTS",,
1001,,,"4PC,6PC",,,,,,,"4PC,6PC","4PC,6PC",
1002,,,,,,"4PC,4PC","4PC,4PC","4PC,4PC",,,,
1003,,,,"2PC,3PC",,"2PC,3PC","2PC,3PC",,,,,
1004,,,,,,,,,"6PC,4PC",,,
1005,,"6PC,6PC",,,,,,,,,,
1006,,,,,,,,"6PC,4PC",,,,
1007,,,,,,,,,"2PC,2PC",,,
1008,,,,,,"4PC,6PC","4PC,6PC",,,"4PC,6PC",,
1009,,"2PC,2PC",,,,,,,,,,
1010,,,"4PC,3PC","4PC,3PC",,,,,,"4PC,3PC",,
1011,,,,,,,"6PC,5PC","6PC,5PC","6PC,5PC",,,
1012,,,,,,,,"5PC,4PC","5PC,4PC","5PC,4PC",,
1013,,,"4PC,6PTS","4PC,6PTS",,,,,,,"4PC,6PTS",
1014,,,,"4PC,4PC",,,,"4PC,4PC","4PC,4PC",,,
1015,,,,"3PC,4PC","3PC,4PC",,,"3PC,4PC",,,,
Waiting List #,May 31 - June 3,June 3 - 6,June 7-13,June 14-20,June 21-27,June 28-July 4,July 5-11,July 12-18,July 19-25,July 26-Aug 1,Aug 2-8,Aug 9-15
1016,,,,,,,,,,,"4PC,4PC","4PC,4PC"
1017,,,,"2PC,3PC",,,"2PC,3PC","2PC,3PC",,,,
1018,,"6PC,4PC","6PC,4PC","6PC,4PC",,,,,,,,
1019,,,,,,,,"2PC,3PC",,,,
1020,,,,,"3PC,4PC","3PC,4PC","3PC,4PC",,,,,
1021,,,"5PC,6PC","5PC,6PC",,,,,,,,
1022,,"6PC,5PC","6PC,5PC","6PC,5PC",,,,,,,,
1023,,,,,,,,,"4PC,4PC","4PC,4PC","4PC,4PC",
1024,,"6PC,6PC",,,,"6PC,6PC",,,,,,"6PC,6PC"
1025,,,,,"6PC,5PC",,,,,,"6PC,5PC","6PC,5PC"
1026,,,,,,,,,"2PC,3PC","2PC,3PC","2PC,3PC",
1027,,"4PC,5PC",,,"4PC,5PC",,,,,,,
1028,,"5PC,5PC",,,,,,,,"5PC,5PC",,"5PC,5PC"
1029,,,,,,"2PC,4PC",,,,,"2PC,4PC","2PC,4PC"
1030,,,,,,"6PTS,6PTS","6PTS,6PTS",,,"6PTS,6PTS",,
1031,,,,,,,"2PC,3PC","2PC,3PC","2PC,3PC",,,
1032,,,,,,"6PTS,6PTS","6PTS,6PTS",,,"6PTS,6PTS",,
1033,,,,,,,,,,"4PC,4PC","4PC,4PC","4PC,4PC"
1034,,,,,,,"6PC,6PC","6PC,6PC","6PC,6PC",,,
1035,,,,,,,"4PC,3PC",,"4PC,3PC","4PC,3PC",,
1036,,,,"3PC,3PC","3PC,3PC","3PC,3PC",,,,,,
1037,"4PC,3PC",,"4PC,3PC","4PC,3PC",,,,,,,,
1038,,,,"6PTS,6PTS",,"6PTS,6PTS","6PTS,6PTS",,,,,
1039,,,,"6PC,6PC","6PC,6PC",,,,,,,"6PC,6PC"
1040,,"2PC,3PC","2PC,3PC","2PC,3PC",,,,,,,,
1041,,,,,,"6PC,5PC","6PC,5PC",,,"6PC,5PC",,
1042,,,,,,,,,,"4PC,6PC",,
1043,,,,,,,,,"4PC,5PC","4PC,5PC","4PC,5PC",
1044,,,"4PC,6PC","4PC,6PC",,,,,,,"4PC,6PC",
1045,,,,"6PC,4PC",,,,,,,"6PC,4PC","6PC,4PC"
1046,"2PC,3PC","2PC,3PC",,"2PC,3PC",,,,,,,,
1047,,,,"6PTS,6PTS",,,,,,,,
1048,,,,,,"4PC,3PC","4PC,3PC","4PC,3PC",,,,
1049,,"2PC,3PC","2PC,3PC","2PC,3PC",,,,,,,,
1050,,,,,,"5PC,6PC",,,,,,
Waiting List #,May 31 - June 3,June 3 - 6,June 7-13,June 14-20,June 21-27,June 28-July 4,July 5-11,July 12-18,July 19-25,July 26-Aug 1,Aug 2-8,Aug 9-15
1051,,,"2PC,3PC","2PC,3PC",,,,"2PC,3PC",,,,
1052,,,"6PC,6PTS",,,"6PC,6PTS","6PC,6PTS",,,,,
1053,"2PC,2PC","2PC,2PC",,"2PC,2PC",,,,,,,,
1054,"4PC,4PC","4PC,4PC",,,,,,,,,,
1055,,,,,,,,"6PC,5PC","6PC,5PC","6PC,5PC",,
1056,,,,,,"6PC,6PC",,,,,,
1057,,,,,,,,,"6PTS,6PTS",,,
1058,,,,,,,"3PC,4PC","3PC,4PC","3PC,4PC",,,
1059,,,,,,"6PTS,6PTS",,,,"6PTS,6PTS","6PTS,6PTS",
1060,,,,,,,"6PC,5PC",,"6PC,5PC","6PC,5PC",,
1061,,,,,,,,,,"5PC,6PC",,
1062,,,,,,,"5PC,4PC",,"5PC,4PC","5PC,4PC",,
1063,,,,,,,,,"6PTS,6PTS",,,
1064,,,,"5PC,6PTS",,,,,,"5PC,6PTS","5PC,6PTS",
1065,,"3PC,4PC","3PC,4PC",,,,,,,"3PC,4PC",,
1066,,,"2PC,2PC",,,,,,,,,"2PC,2PC"
1067,,,,,,,,,,"6PC,5PC","6PC,5PC","6PC,5PC"
1068,,,,,,,,"4PC,3PC","4PC,3PC","4PC,3PC",,
1069,,"2PC,3PC","2PC,3PC","2PC,3PC",,,,,,,,
